id,name,type,validSince,validUntil,$.data.uuid,$.data.imageId,$.data.text,$.data.folder,$.data.url,$.data.imageUrl,$.data.nyplUrl,geometry
702278f,Brooklyn: 3rd Avenue - 23rd Street,st:Photo,1940,1940,e7fed350-c531-012f-de2a-58d385a7bc34,702278f,"720 to 728 3rd Avenue, at 23rd Street. The east side of the avenue (foreground) is being widened as part of Brooklyn's northerly extension of the Belt Parkway.\nOctober 23, 1940\nP.L. Sperr\n\nView 2 shows to east side of the avenue from 24th to 23rd Streets, during demolition.\nJuly 21, 1940\n\nview 2: Neg. No. A-952\n","3rd Avenue & 23rd Street, Brooklyn, NY",https://www.oldnyc.org/#702278f,http://oldnyc-assets.nypl.org/600px/702278f.jpg,http://digitalcollections.nypl.org/items/e7fed350-c531-012f-de2a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.998685,40.662703]}"
702279f-a,Brooklyn: 3rd Avenue - 22nd Street,st:Photo,1940,1940,e84d6710-c531-012f-9963-58d385a7bc34,702279f,"3rd Avenue, north from 24th to 22nd Streets, showing the buildings on the west side of the avenue and the clearance on the east side, which was created by the tearing down of numerous frame dwellings. Third Avenue is being reconstructed into Brooklyn's northerly\nextension of the Belt Parkway.\nOctober 23, 1940\nP. L. Sperr\n\nView 2 shows to N.E. corner of Third Avenue and 24th Street, before demolition for the Parkway.\nView 3 shows the east side of the avenue at 23rd Street, looking north.\nJuly 22, 1940\n\nview 2: neg. no. A-953\nview 3: neg. no. A-954\n\n","3rd Avenue & 22nd Street, Brooklyn, NY",https://www.oldnyc.org/#702279f-a,http://oldnyc-assets.nypl.org/600px/702279f-a.jpg,http://digitalcollections.nypl.org/items/e84d6710-c531-012f-9963-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.998106,40.663264]}"
702279f-b,Brooklyn: 3rd Avenue - 22nd Street,st:Photo,1940,1940,e84d6710-c531-012f-9963-58d385a7bc34,702279f,"3rd Avenue, north from 24th to 22nd Streets, showing the buildings on the west side of the avenue and the clearance on the east side, which was created by the tearing down of numerous frame dwellings. Third Avenue is being reconstructed into Brooklyn's northerly\nextension of the Belt Parkway.\nOctober 23, 1940\nP. L. Sperr\n\nView 2 shows to N.E. corner of Third Avenue and 24th Street, before demolition for the Parkway.\nView 3 shows the east side of the avenue at 23rd Street, looking north.\nJuly 22, 1940\n\nview 2: neg. no. A-953\nview 3: neg. no. A-954\n\n","3rd Avenue & 22nd Street, Brooklyn, NY",https://www.oldnyc.org/#702279f-b,http://oldnyc-assets.nypl.org/600px/702279f-b.jpg,http://digitalcollections.nypl.org/items/e84d6710-c531-012f-9963-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.998106,40.663264]}"
702279f-c,Brooklyn: 3rd Avenue - 22nd Street,st:Photo,1940,1940,e84d6710-c531-012f-9963-58d385a7bc34,702279f,"3rd Avenue, north from 24th to 22nd Streets, showing the buildings on the west side of the avenue and the clearance on the east side, which was created by the tearing down of numerous frame dwellings. Third Avenue is being reconstructed into Brooklyn's northerly\nextension of the Belt Parkway.\nOctober 23, 1940\nP. L. Sperr\n\nView 2 shows to N.E. corner of Third Avenue and 24th Street, before demolition for the Parkway.\nView 3 shows the east side of the avenue at 23rd Street, looking north.\nJuly 22, 1940\n\nview 2: neg. no. A-953\nview 3: neg. no. A-954\n\n","3rd Avenue & 22nd Street, Brooklyn, NY",https://www.oldnyc.org/#702279f-c,http://oldnyc-assets.nypl.org/600px/702279f-c.jpg,http://digitalcollections.nypl.org/items/e84d6710-c531-012f-9963-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.998106,40.663264]}"
702281f-a,Brooklyn: 3rd Avenue - 24th Street,st:Photo,1940,1940,e930b360-c531-012f-a257-58d385a7bc34,702281f,"3rd Avenue, south from 24th to 26th Streets. The clearance on the east side of the avenue is for the construction of Gowanus Parkway, Brooklyn's northerly extension of the Belt Parkway. Buildings on the west side of the avenue were left unmolested.\n\nView 2 shows the Sullivan Dry Dock and Repair yard, formerly the Todd Shipyard, at the S.W. corner of 24th Street.\nView 3 shows the S.W. corner of 25th Street.\nOctober, 1940\nViews 1, 2,3\nP. L. Sperr\n","3rd Avenue & 24th Street, Brooklyn, NY",https://www.oldnyc.org/#702281f-a,http://oldnyc-assets.nypl.org/600px/702281f-a.jpg,http://digitalcollections.nypl.org/items/e930b360-c531-012f-a257-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.999629,40.662345]}"
702281f-b,Brooklyn: 3rd Avenue - 24th Street,st:Photo,1940,1940,e930b360-c531-012f-a257-58d385a7bc34,702281f,"3rd Avenue, south from 24th to 26th Streets. The clearance on the east side of the avenue is for the construction of Gowanus Parkway, Brooklyn's northerly extension of the Belt Parkway. Buildings on the west side of the avenue were left unmolested.\n\nView 2 shows the Sullivan Dry Dock and Repair yard, formerly the Todd Shipyard, at the S.W. corner of 24th Street.\nView 3 shows the S.W. corner of 25th Street.\nOctober, 1940\nViews 1, 2,3\nP. L. Sperr\n","3rd Avenue & 24th Street, Brooklyn, NY",https://www.oldnyc.org/#702281f-b,http://oldnyc-assets.nypl.org/600px/702281f-b.jpg,http://digitalcollections.nypl.org/items/e930b360-c531-012f-a257-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.999629,40.662345]}"
702281f-c,Brooklyn: 3rd Avenue - 24th Street,st:Photo,1940,1940,e930b360-c531-012f-a257-58d385a7bc34,702281f,"3rd Avenue, south from 24th to 26th Streets. The clearance on the east side of the avenue is for the construction of Gowanus Parkway, Brooklyn's northerly extension of the Belt Parkway. Buildings on the west side of the avenue were left unmolested.\n\nView 2 shows the Sullivan Dry Dock and Repair yard, formerly the Todd Shipyard, at the S.W. corner of 24th Street.\nView 3 shows the S.W. corner of 25th Street.\nOctober, 1940\nViews 1, 2,3\nP. L. Sperr\n","3rd Avenue & 24th Street, Brooklyn, NY",https://www.oldnyc.org/#702281f-c,http://oldnyc-assets.nypl.org/600px/702281f-c.jpg,http://digitalcollections.nypl.org/items/e930b360-c531-012f-a257-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.999629,40.662345]}"
702283f-a,Brooklyn: 3rd Avenue - 25th Street,st:Photo,1940,1940,ea1c9540-c531-012f-1b42-58d385a7bc34,702283f,"Third Avenue at 25th Street, Brooklyn.\n\nNeg. no. A-1324\n\nP. L. Sperr, photographer\nJuly 21, 1940\n","3rd Avenue & 25th Street, Brooklyn, NY",https://www.oldnyc.org/#702283f-a,http://oldnyc-assets.nypl.org/600px/702283f-a.jpg,http://digitalcollections.nypl.org/items/ea1c9540-c531-012f-1b42-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.99987,40.661568]}"
702285f-a,Brooklyn: 3rd Avenue - 25th Street,st:Photo,1940,1940,eaf7a5d0-c531-012f-2330-58d385a7bc34,702285f,"view 1: Ihird Avenue, e.s., s. from, but not including 25th Street. Ihe intersection shown is 26th\nStreet.\nNeg. no. A-1322\nview 2: Ihird Avenue, e.s., s. fr. 26th Street.\nNeg. no. A-1319\nview 3: Third Avenue, e.s., s. from, but not including\n27th Street.\nNeg. no. A-1317\nview 4: Third Avenue, e.s., s. from, but not including 28th Street. The intersection shown is 29th\nStreet.\nNeg. no. A-1315\nAl1: P. L. Sperr, photographer\nJuly 21, 19440\n","3rd Avenue & 25th Street, Brooklyn, NY",https://www.oldnyc.org/#702285f-a,http://oldnyc-assets.nypl.org/600px/702285f-a.jpg,http://digitalcollections.nypl.org/items/eaf7a5d0-c531-012f-2330-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.99987,40.661568]}"
702285f-b,Brooklyn: 3rd Avenue - 25th Street,st:Photo,1940,1940,eaf7a5d0-c531-012f-2330-58d385a7bc34,702285f,"view 1: Ihird Avenue, e.s., s. from, but not including 25th Street. Ihe intersection shown is 26th\nStreet.\nNeg. no. A-1322\nview 2: Ihird Avenue, e.s., s. fr. 26th Street.\nNeg. no. A-1319\nview 3: Third Avenue, e.s., s. from, but not including\n27th Street.\nNeg. no. A-1317\nview 4: Third Avenue, e.s., s. from, but not including 28th Street. The intersection shown is 29th\nStreet.\nNeg. no. A-1315\nAl1: P. L. Sperr, photographer\nJuly 21, 19440\n","3rd Avenue & 25th Street, Brooklyn, NY",https://www.oldnyc.org/#702285f-b,http://oldnyc-assets.nypl.org/600px/702285f-b.jpg,http://digitalcollections.nypl.org/items/eaf7a5d0-c531-012f-2330-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.99987,40.661568]}"
702285f-c,Brooklyn: 3rd Avenue - 25th Street,st:Photo,1940,1940,eaf7a5d0-c531-012f-2330-58d385a7bc34,702285f,"view 1: Ihird Avenue, e.s., s. from, but not including 25th Street. Ihe intersection shown is 26th\nStreet.\nNeg. no. A-1322\nview 2: Ihird Avenue, e.s., s. fr. 26th Street.\nNeg. no. A-1319\nview 3: Third Avenue, e.s., s. from, but not including\n27th Street.\nNeg. no. A-1317\nview 4: Third Avenue, e.s., s. from, but not including 28th Street. The intersection shown is 29th\nStreet.\nNeg. no. A-1315\nAl1: P. L. Sperr, photographer\nJuly 21, 19440\n","3rd Avenue & 25th Street, Brooklyn, NY",https://www.oldnyc.org/#702285f-c,http://oldnyc-assets.nypl.org/600px/702285f-c.jpg,http://digitalcollections.nypl.org/items/eaf7a5d0-c531-012f-2330-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.99987,40.661568]}"
702285f-d,Brooklyn: 3rd Avenue - 25th Street,st:Photo,1940,1940,eaf7a5d0-c531-012f-2330-58d385a7bc34,702285f,"view 1: Ihird Avenue, e.s., s. from, but not including 25th Street. Ihe intersection shown is 26th\nStreet.\nNeg. no. A-1322\nview 2: Ihird Avenue, e.s., s. fr. 26th Street.\nNeg. no. A-1319\nview 3: Third Avenue, e.s., s. from, but not including\n27th Street.\nNeg. no. A-1317\nview 4: Third Avenue, e.s., s. from, but not including 28th Street. The intersection shown is 29th\nStreet.\nNeg. no. A-1315\nAl1: P. L. Sperr, photographer\nJuly 21, 19440\n","3rd Avenue & 25th Street, Brooklyn, NY",https://www.oldnyc.org/#702285f-d,http://oldnyc-assets.nypl.org/600px/702285f-d.jpg,http://digitalcollections.nypl.org/items/eaf7a5d0-c531-012f-2330-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.99987,40.661568]}"
702288f-a,Brooklyn: 3rd Avenue - 27th Street,st:Photo,1941,1941,ec55e0f0-c531-012f-277a-58d385a7bc34,702288f,"3rd Avenue - north from 27th Street.\nP. L. Sperr April 21, 1941\n","3rd Avenue & 27th Street, Brooklyn, NY",https://www.oldnyc.org/#702288f-a,http://oldnyc-assets.nypl.org/600px/702288f-a.jpg,http://digitalcollections.nypl.org/items/ec55e0f0-c531-012f-277a-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.001026,40.660457]}"
702290f-a,Brooklyn: 3rd Avenue - 29th Street,st:Photo,1940,1940,ed3976c0-c531-012f-a3a0-58d385a7bc34,702290f,"3rd Avenue, at the N.E. corner of 29th Street, showing the corner cleared of its buildings,and the Hamarine lumber yard. Third Avenue is being rebuilt into Brooklyn's northerly extension of the Belt Parkway, leading to and from\nthe Brooklyn-Battery Tunnel.\nOctober 18, 1940\nP. L. Sperr\n","3rd Avenue & 29th Street, Brooklyn, NY",https://www.oldnyc.org/#702290f-a,http://oldnyc-assets.nypl.org/600px/702290f-a.jpg,http://digitalcollections.nypl.org/items/ed3976c0-c531-012f-a3a0-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.002506,40.659576]}"
702291f-a,Brooklyn: 3rd Avenue - 35th Street,st:Photo,1940,1940,eda10160-c531-012f-6a42-58d385a7bc34,702291f,"Third Avenue, e.., n. fr. 35th Street, Brooklyn.\nNeg. no. A-1309\nP. L. Sperr, photographer\nJuly 21, 1940\n","3rd Avenue & 35th Street, Brooklyn, NY",https://www.oldnyc.org/#702291f-a,http://oldnyc-assets.nypl.org/600px/702291f-a.jpg,http://digitalcollections.nypl.org/items/eda10160-c531-012f-6a42-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.00569,40.655988]}"
702292f-a,Brooklyn: 3rd Avenue - 36th Street.,st:Photo,1940,1940,edf37000-c531-012f-6829-58d385a7bc34,702292f,"3rd Avenue (left), north from 36th Street. The buildings on the east side of the avenue were all torn down to make way for the construction of Gowanus Parkway, Brooklyn's northerly link in the Belt Parkway system of highways. On the west side of the avenue are the Bush Terminal buildings. View 2 is north from 34th Street and view 3 shows a closeup of one of the Bush Terminel buildings.\nOctober, 1940\nViews 1,2,3\nP. L. Sperr\n","3rd Avenue & 36th Street., Brooklyn, NY",https://www.oldnyc.org/#702292f-a,http://oldnyc-assets.nypl.org/600px/702292f-a.jpg,http://digitalcollections.nypl.org/items/edf37000-c531-012f-6829-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702292f-b,Brooklyn: 3rd Avenue - 36th Street.,st:Photo,1940,1940,edf37000-c531-012f-6829-58d385a7bc34,702292f,"3rd Avenue (left), north from 36th Street. The buildings on the east side of the avenue were all torn down to make way for the construction of Gowanus Parkway, Brooklyn's northerly link in the Belt Parkway system of highways. On the west side of the avenue are the Bush Terminal buildings. View 2 is north from 34th Street and view 3 shows a closeup of one of the Bush Terminel buildings.\nOctober, 1940\nViews 1,2,3\nP. L. Sperr\n","3rd Avenue & 36th Street., Brooklyn, NY",https://www.oldnyc.org/#702292f-b,http://www.oldnyc.org/rotated-assets/600px/702292f-b.90.jpg,http://digitalcollections.nypl.org/items/edf37000-c531-012f-6829-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702292f-c,Brooklyn: 3rd Avenue - 36th Street.,st:Photo,1940,1940,edf37000-c531-012f-6829-58d385a7bc34,702292f,"3rd Avenue (left), north from 36th Street. The buildings on the east side of the avenue were all torn down to make way for the construction of Gowanus Parkway, Brooklyn's northerly link in the Belt Parkway system of highways. On the west side of the avenue are the Bush Terminal buildings. View 2 is north from 34th Street and view 3 shows a closeup of one of the Bush Terminel buildings.\nOctober, 1940\nViews 1,2,3\nP. L. Sperr\n","3rd Avenue & 36th Street., Brooklyn, NY",https://www.oldnyc.org/#702292f-c,http://oldnyc-assets.nypl.org/600px/702292f-c.jpg,http://digitalcollections.nypl.org/items/edf37000-c531-012f-6829-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702293f-a,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,ee5c15f0-c531-012f-c55e-58d385a7bc34,702293f,"3rd Avenue (left), north from 36th Street, showing the area on the east side of the avenue where all buildings were razed and where the Gowanus Parkway is under construction. On the west side of the avenue are the Bush Terminal warehouses.\nView 3 is at 33rd Street.\nP. L. Sperr January 11, 1941\nNO EEPRODUCTIONS Views 1-3\n","3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702293f-a,http://oldnyc-assets.nypl.org/600px/702293f-a.jpg,http://digitalcollections.nypl.org/items/ee5c15f0-c531-012f-c55e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702293f-b,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,ee5c15f0-c531-012f-c55e-58d385a7bc34,702293f,"3rd Avenue (left), north from 36th Street, showing the area on the east side of the avenue where all buildings were razed and where the Gowanus Parkway is under construction. On the west side of the avenue are the Bush Terminal warehouses.\nView 3 is at 33rd Street.\nP. L. Sperr January 11, 1941\nNO EEPRODUCTIONS Views 1-3\n","3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702293f-b,http://www.oldnyc.org/rotated-assets/600px/702293f-b.90.jpg,http://digitalcollections.nypl.org/items/ee5c15f0-c531-012f-c55e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702293f-c,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,ee5c15f0-c531-012f-c55e-58d385a7bc34,702293f,"3rd Avenue (left), north from 36th Street, showing the area on the east side of the avenue where all buildings were razed and where the Gowanus Parkway is under construction. On the west side of the avenue are the Bush Terminal warehouses.\nView 3 is at 33rd Street.\nP. L. Sperr January 11, 1941\nNO EEPRODUCTIONS Views 1-3\n","3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702293f-c,http://oldnyc-assets.nypl.org/600px/702293f-c.jpg,http://digitalcollections.nypl.org/items/ee5c15f0-c531-012f-c55e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702294f-a,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,eeb3f800-c531-012f-56db-58d385a7bc34,702294f,,"3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702294f-a,http://oldnyc-assets.nypl.org/600px/702294f-a.jpg,http://digitalcollections.nypl.org/items/eeb3f800-c531-012f-56db-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702294f-b,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,eeb3f800-c531-012f-56db-58d385a7bc34,702294f,,"3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702294f-b,http://oldnyc-assets.nypl.org/600px/702294f-b.jpg,http://digitalcollections.nypl.org/items/eeb3f800-c531-012f-56db-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702294f-c,Brooklyn: 3rd Avenue - 36th Street,st:Photo,1941,1941,eeb3f800-c531-012f-56db-58d385a7bc34,702294f,,"3rd Avenue & 36th Street, Brooklyn, NY",https://www.oldnyc.org/#702294f-c,http://oldnyc-assets.nypl.org/600px/702294f-c.jpg,http://digitalcollections.nypl.org/items/eeb3f800-c531-012f-56db-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.006261,40.655431]}"
702295f-a,Brooklyn: 3rd Avenue - 37th Street,st:Photo,1941,1941,ef18b340-c531-012f-cf5e-58d385a7bc34,702295f,"3rd Avenue, north from 37th Street, showing the Bush Terminal buildings. On the east side of the avenue can be seen construction\nwork on the Gowanus Parkway.\nView 2 shows 37th Street houses.\nP. L. Sperr January, 1941\nViews 1,2\n","3rd Avenue & 37th Street, Brooklyn, NY",https://www.oldnyc.org/#702295f-a,http://oldnyc-assets.nypl.org/600px/702295f-a.jpg,http://digitalcollections.nypl.org/items/ef18b340-c531-012f-cf5e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.007202,40.655057]}"
702295f-b,Brooklyn: 3rd Avenue - 37th Street,st:Photo,1941,1941,ef18b340-c531-012f-cf5e-58d385a7bc34,702295f,"3rd Avenue, north from 37th Street, showing the Bush Terminal buildings. On the east side of the avenue can be seen construction\nwork on the Gowanus Parkway.\nView 2 shows 37th Street houses.\nP. L. Sperr January, 1941\nViews 1,2\n","3rd Avenue & 37th Street, Brooklyn, NY",https://www.oldnyc.org/#702295f-b,http://oldnyc-assets.nypl.org/600px/702295f-b.jpg,http://digitalcollections.nypl.org/items/ef18b340-c531-012f-cf5e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.007202,40.655057]}"
702296f-a,Brooklyn: 3rd Avenue - 38th Street,st:Photo,1940,1940,ef7afc80-c531-012f-68f4-58d385a7bc34,702296f,"view 1: Third Avenue, south across 38th Street, Brooklyn.\nNeg. no. A-1296\nview 2: Third Avenue and 38th Street, n.e. cor., Brooklyn.\nNeg. no. A-1294\nview 3: Third Avenue at 38th Street, Brooklyn.\nNeg. no. A-1295\nA11: P. L. Sperr, photographer\nJuuly 21, 1940\n","3rd Avenue & 38th Street, Brooklyn, NY",https://www.oldnyc.org/#702296f-a,http://oldnyc-assets.nypl.org/600px/702296f-a.jpg,http://digitalcollections.nypl.org/items/ef7afc80-c531-012f-68f4-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.007781,40.654552]}"
702296f-b,Brooklyn: 3rd Avenue - 38th Street,st:Photo,1940,1940,ef7afc80-c531-012f-68f4-58d385a7bc34,702296f,"view 1: Third Avenue, south across 38th Street, Brooklyn.\nNeg. no. A-1296\nview 2: Third Avenue and 38th Street, n.e. cor., Brooklyn.\nNeg. no. A-1294\nview 3: Third Avenue at 38th Street, Brooklyn.\nNeg. no. A-1295\nA11: P. L. Sperr, photographer\nJuuly 21, 1940\n","3rd Avenue & 38th Street, Brooklyn, NY",https://www.oldnyc.org/#702296f-b,http://oldnyc-assets.nypl.org/600px/702296f-b.jpg,http://digitalcollections.nypl.org/items/ef7afc80-c531-012f-68f4-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.007781,40.654552]}"
702296f-c,Brooklyn: 3rd Avenue - 38th Street,st:Photo,1940,1940,ef7afc80-c531-012f-68f4-58d385a7bc34,702296f,"view 1: Third Avenue, south across 38th Street, Brooklyn.\nNeg. no. A-1296\nview 2: Third Avenue and 38th Street, n.e. cor., Brooklyn.\nNeg. no. A-1294\nview 3: Third Avenue at 38th Street, Brooklyn.\nNeg. no. A-1295\nA11: P. L. Sperr, photographer\nJuuly 21, 1940\n","3rd Avenue & 38th Street, Brooklyn, NY",https://www.oldnyc.org/#702296f-c,http://oldnyc-assets.nypl.org/600px/702296f-c.jpg,http://digitalcollections.nypl.org/items/ef7afc80-c531-012f-68f4-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-74.007781,40.654552]}"
